"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
8.401008737E1,3.997674212E-2,2.461748384E-2,-1.428616233E-2,4.907397330E-2
8.402004437E1,4.285383224E-2,2.114208788E-2,-1.113837771E-2,4.906630489E-2
8.403000237E1,4.117950425E-2,2.305583656E-2,-1.103318296E-2,4.846704340E-2
8.403996037E1,3.976422176E-2,2.469445020E-2,-8.213356137E-3,4.752334607E-2
8.404991737E1,3.131667525E-2,2.240999043E-2,-8.800584823E-3,3.950179885E-2
8.405987537E1,2.434086613E-2,2.512833662E-2,-6.656888872E-3,3.561215010E-2
8.406983237E1,1.253693923E-2,2.040894888E-2,-1.059117541E-2,2.618917785E-2
8.407979037E1,3.782818094E-4,1.569666713E-2,-1.368606742E-2,2.082875171E-2
8.408974737E1,-8.625066839E-3,9.514939040E-3,-1.559875067E-2,2.020511978E-2
8.409970537E1,-2.757780626E-2,4.852888174E-3,-1.465649810E-2,3.160536123E-2
8.410966337E1,-4.273198918E-2,3.160183318E-3,-8.772510104E-3,4.373747353E-2
8.411962037E1,-5.712486058E-2,-4.649134353E-4,-9.096090682E-3,5.784638888E-2
8.412957837E1,-6.852665544E-2,-7.126011886E-3,-1.294995192E-2,7.010266618E-2
8.413953537E1,-7.625240088E-2,-1.222947985E-2,-1.207387447E-2,7.816500023E-2
8.414949337E1,-8.163437992E-2,-1.679413766E-2,-1.312848739E-2,8.437163164E-2
8.415945137E1,-8.160100132E-2,-1.657501236E-2,-4.927652888E-3,8.341304583E-2
8.416940837E1,-7.546374947E-2,-1.805066876E-2,-1.015735790E-3,7.759920003E-2
8.417936637E1,-6.573219597E-2,-2.606862597E-2,1.843607984E-3,7.073679197E-2
8.418932338E1,-5.147629231E-2,-3.080239333E-2,-4.200786352E-4,5.998977056E-2
8.419928137E1,-3.563218191E-2,-3.582830727E-2,-5.888332613E-3,5.087231517E-2
8.420923837E1,-1.770591363E-2,-3.721315041E-2,-4.077116959E-3,4.141184400E-2
8.421919637E1,-3.171437886E-3,-3.304461762E-2,1.592265442E-3,3.323462173E-2
8.422915437E1,1.018591318E-2,-3.412026539E-2,8.553768508E-3,3.662120006E-2
8.423911137E1,2.702401578E-2,-3.545959666E-2,1.106334198E-2,4.593558490E-2
8.424906937E1,4.449195415E-2,-3.784924746E-2,1.044042874E-2,5.933887486E-2
8.425902637E1,5.772076175E-2,-3.703032434E-2,1.138319541E-2,6.951624555E-2
8.426898437E1,6.330807507E-2,-3.340629488E-2,1.741711982E-2,7.366986473E-2
8.427894237E1,6.644234806E-2,-2.939933166E-2,2.847304381E-2,7.803602080E-2
8.428889937E1,6.927488744E-2,-2.926590666E-2,3.673204035E-2,8.369436128E-2
8.429885737E1,7.028563321E-2,-2.695742436E-2,3.252249956E-2,8.200296300E-2
8.430881437E1,7.124357671E-2,-2.744930983E-2,2.798819914E-2,8.131697930E-2
8.431877237E1,6.399206817E-2,-2.311022580E-2,2.361420169E-2,7.201873261E-2
8.432872937E1,4.779125750E-2,-2.010857686E-2,2.999700233E-2,5.990141322E-2
8.433868737E1,3.341808543E-2,-1.126805320E-2,3.627652675E-2,5.059371354E-2
8.434864537E1,1.551445480E-2,-7.545220666E-3,4.120737314E-2,4.467299256E-2
8.435860237E1,3.761914559E-3,-7.483271882E-3,3.840179741E-2,3.930457230E-2
8.436856037E1,-6.157295313E-3,-5.955948494E-3,2.850442380E-2,2.976386709E-2
8.437851737E1,-1.505464315E-2,-3.214572789E-3,2.220068872E-2,2.701566839E-2
8.438847537E1,-2.778455243E-2,2.568481490E-3,2.939388715E-2,4.052874353E-2
8.439843337E1,-3.902957961E-2,7.326380350E-3,3.809609264E-2,5.502995737E-2
8.440839037E1,-4.882628471E-2,8.768482134E-3,3.709607571E-2,6.194361299E-2
8.441834837E1,-5.184816569E-2,7.738528773E-3,2.769303136E-2,5.928761337E-2
8.442830537E1,-5.070433766E-2,5.795486271E-3,1.184695587E-2,5.239148673E-2
8.443826337E1,-4.839432240E-2,9.503597394E-3,7.869511843E-3,4.994254719E-2
8.444822037E1,-4.460224882E-2,1.016832236E-2,1.065624319E-2,4.697138382E-2
8.445817837E1,-3.736475110E-2,1.223823521E-2,1.944621466E-2,4.386404325E-2
8.446813637E1,-2.851373330E-2,1.415171660E-2,2.044836059E-2,3.783436956E-2
8.447809337E1,-1.402408257E-2,1.249432005E-2,9.715860710E-3,2.114665162E-2
8.448805137E1,5.449484102E-3,1.343201846E-2,9.996006265E-4,1.452980379E-2
8.449800837E1,1.704071090E-2,1.686081290E-2,2.507301047E-3,2.410309935E-2
8.450796637E1,3.002655134E-2,2.067339420E-2,6.175006740E-3,3.697450096E-2
8.451792437E1,4.279710352E-2,2.354295552E-2,1.593124494E-2,5.137769351E-2
8.452788137E1,5.332458019E-2,2.385720983E-2,1.716988161E-2,6.088909712E-2
8.453783937E1,6.409717351E-2,2.286139317E-2,1.176087651E-2,6.906090910E-2
8.454779637E1,6.656778604E-2,2.206803858E-2,9.278809652E-3,7.074153499E-2
8.455775437E1,6.819160283E-2,2.033850178E-2,5.575126037E-3,7.137808754E-2
8.456771137E1,6.284290552E-2,2.125303075E-2,9.582650848E-3,6.702797392E-2
8.457766937E1,5.708967522E-2,2.247499861E-2,1.318213437E-2,6.275448387E-2
8.458762737E1,5.186988041E-2,1.972155645E-2,1.150514185E-2,5.667267923E-2
8.459758437E1,3.890366852E-2,1.935369149E-2,1.258288324E-2,4.523703957E-2
8.460754237E1,2.431620844E-2,1.811585389E-2,1.303748507E-2,3.300663830E-2
8.461749937E1,1.273908000E-2,1.777284220E-2,1.415735856E-2,2.604973859E-2
8.462745737E1,-2.385278232E-3,1.107392646E-2,1.319542434E-2,1.739082008E-2
8.463741437E1,-1.410131343E-2,1.163063012E-2,1.099425554E-2,2.133054740E-2
8.464737237E1,-2.506794408E-2,7.985294797E-3,1.148827188E-2,2.870796308E-2
8.465733037E1,-3.425300866E-2,6.704154424E-3,8.548889309E-3,3.593463229E-2
8.466728737E1,-4.010184482E-2,7.217612118E-3,8.945434354E-3,4.171657558E-2
8.467724538E1,-4.796385765E-2,5.931493826E-3,3.245186061E-3,4.843805830E-2
8.468720237E1,-4.785546660E-2,4.120278172E-3,3.093173727E-4,4.803350969E-2
8.469716037E1,-4.514055327E-2,5.590823479E-3,-8.114898577E-3,4.620366257E-2
8.470711837E1,-4.471151903E-2,2.599294530E-3,-1.114823855E-2,4.615365088E-2
8.471707575E1,-3.490053117E-2,5.538841709E-3,-1.183995791E-2,3.726808885E-2
8.472703375E1,-2.452166006E-2,7.232612465E-3,-1.384558529E-2,2.907443425E-2
8.473699075E1,-1.182697900E-2,9.882639162E-3,-1.151828840E-2,1.924097078E-2
8.474694875E1,6.364807487E-3,1.070395857E-2,-1.318835653E-2,1.813886026E-2
8.475690575E1,2.408787049E-2,1.049793884E-2,-1.262008306E-2,2.914959213E-2
8.476686375E1,3.764868528E-2,1.440559514E-2,-1.388162281E-2,4.263383781E-2
8.477682175E1,5.646934360E-2,1.336869225E-2,-1.442743931E-2,5.979682019E-2
8.478677875E1,6.550038606E-2,1.367468946E-2,-1.312914956E-2,6.818850544E-2
8.479673675E1,7.314054668E-2,8.603391238E-3,-1.557521150E-2,7.527380104E-2
8.480669375E1,7.540237904E-2,7.349042222E-3,-2.062722854E-2,7.851757601E-2
8.481665175E1,7.684829086E-2,4.320709035E-3,-1.835964993E-2,7.912904069E-2
8.482660975E1,7.061116397E-2,8.322108537E-3,-1.621979848E-2,7.292650979E-2
8.483656675E1,6.188745052E-2,6.573210470E-3,-1.199070085E-2,6.338012728E-2
8.484652475E1,5.131736398E-2,3.279679455E-3,-1.002182532E-2,5.238955168E-2
8.485648175E1,3.574719653E-2,1.197538455E-3,-1.413830556E-2,3.846021115E-2
8.486643975E1,2.234510705E-2,2.167461673E-3,-1.022825204E-2,2.467020144E-2
8.487639675E1,6.988954730E-3,-7.990833838E-4,-8.548161946E-3,1.107046048E-2
8.488635475E1,-1.117859688E-2,-4.274242558E-3,-3.289484419E-3,1.241172370E-2
8.489631275E1,-3.029937297E-2,-6.005646661E-3,-3.683404997E-3,3.110767215E-2
8.490626975E1,-3.964733332E-2,-1.150853653E-2,-1.089950558E-2,4.269843878E-2
8.491622775E1,-5.352880061E-2,-1.346105803E-2,-1.471825782E-2,5.712407278E-2
8.492618475E1,-6.457426399E-2,-1.195743680E-2,-1.890980825E-2,6.834030079E-2
8.493614275E1,-7.195015997E-2,-1.064598653E-2,-1.884780079E-2,7.513589118E-2
8.494610075E1,-7.362874597E-2,-1.124226861E-2,-1.931678317E-2,7.694620815E-2
8.495605775E1,-6.901729852E-2,-1.161676645E-2,-1.821328700E-2,7.231915777E-2
8.496601575E1,-5.806425214E-2,-1.739369519E-2,-2.395612746E-2,6.517587017E-2
8.497597275E1,-4.512457922E-2,-1.884735376E-2,-2.910422347E-2,5.690787483E-2
8.498593075E1,-3.273049369E-2,-1.764733344E-2,-2.754095010E-2,4.627329173E-2
8.499588775E1,-1.955050789E-2,-1.380998455E-2,-2.431612648E-2,3.412055156E-2
8.500584575E1,-4.253044724E-3,-1.319665834E-2,-2.480721287E-2,2.841897239E-2
8.501580375E1,6.061466411E-3,-1.373522915E-2,-2.916150913E-2,3.279926081E-2
8.502576075E1,1.612501964E-2,-1.404655352E-2,-3.334746510E-2,3.961534239E-2
8.503571875E1,2.803424001E-2,-1.377113163E-2,-3.953362629E-2,5.038323418E-2
8.504567575E1,3.674783558E-2,-1.185738388E-2,-3.657272086E-2,5.318425409E-2
8.505563375E1,4.385723174E-2,-1.209259313E-2,-2.841582894E-2,5.363904286E-2
8.506559175E1,4.945652932E-2,-1.555683278E-2,-2.456729487E-2,5.737172923E-2
8.507554875E1,4.867816344E-2,-1.559642982E-2,-2.716810070E-2,5.788711354E-2
8.508550675E1,4.527411237E-2,-1.520867366E-2,-2.536514215E-2,5.407808652E-2
8.509546375E1,3.258115053E-2,-1.018217765E-2,-1.935403794E-2,3.924011845E-2
8.510542175E1,2.103075385E-2,-2.920802450E-3,-1.358216722E-2,2.520513759E-2
8.511537875E1,9.659935720E-3,1.573843067E-3,-8.360311389E-3,1.287191309E-2
8.512533675E1,-2.782351803E-3,6.931357784E-4,-4.525626078E-3,5.357537696E-3
8.513529475E1,-2.172497287E-2,-3.086048877E-3,-5.794141442E-3,2.269515849E-2
8.514525175E1,-3.266790137E-2,-3.469011514E-3,-3.392236307E-3,3.302624847E-2
8.515520975E1,-4.519169033E-2,-4.335228354E-3,-2.915309742E-3,4.549265996E-2
8.516516675E1,-5.754529685E-2,-5.372946616E-4,3.675480839E-3,5.766505904E-2
8.517512475E1,-6.380514055E-2,-1.351719024E-3,4.751203582E-3,6.399607051E-2
8.518508275E1,-6.434576213E-2,-2.035884885E-3,2.366076224E-3,6.442142694E-2
8.519503975E1,-7.057951391E-2,-7.000067271E-3,-2.721456811E-3,7.097798992E-2
8.520499775E1,-7.409168780E-2,-4.596032202E-3,1.642664894E-3,7.425227310E-2
8.521495475E1,-7.122800499E-2,6.483477773E-4,3.118621185E-3,7.129919248E-2
8.522491275E1,-5.744667724E-2,3.308579326E-3,9.952559136E-3,5.839624009E-2
8.523486975E1,-4.672228917E-2,-1.110463869E-3,6.766228471E-3,4.722274117E-2
8.524482775E1,-3.362246603E-2,-6.997647695E-3,2.861768007E-3,3.446196470E-2
8.525478575E1,-2.062811330E-2,-8.613251150E-3,-3.024563193E-4,2.235617663E-2
8.526474275E1,-8.665992878E-3,-4.621172324E-3,1.158553176E-3,9.889232107E-3
8.527470075E1,4.766996019E-3,-1.142073656E-3,1.593603753E-3,5.154430734E-3
8.528465775E1,1.585879549E-2,-2.676853444E-3,1.840478741E-3,1.618809133E-2
8.529461575E1,3.021437675E-2,-3.065883648E-3,-4.411173984E-3,3.068821697E-2
8.530457375E1,3.756682947E-2,-3.748451825E-3,-4.811180755E-3,3.805870502E-2
8.531453075E1,4.414698482E-2,-6.596974563E-4,-5.028859712E-3,4.443738178E-2
8.532448875E1,4.780803621E-2,2.106528031E-3,1.592291519E-3,4.788090620E-2
8.533444575E1,5.030980706E-2,4.889824893E-3,4.424485844E-3,5.074015322E-2
8.534440375E1,5.468618125E-2,-1.004063524E-4,8.809113875E-3,5.539123566E-2
8.535436075E1,5.591194332E-2,-2.715735231E-3,7.658953778E-3,5.649938226E-2
8.536431875E1,5.010119081E-2,-4.804186523E-3,1.228326652E-2,5.180818627E-2
8.537427675E1,3.130912036E-2,-1.842163969E-3,1.629329845E-2,3.534297894E-2
8.538423375E1,1.475304738E-2,3.644480836E-3,2.290725708E-2,2.748958120E-2
8.539419175E1,-1.226101536E-3,3.588262945E-3,2.347858995E-2,2.378283293E-2
8.540414875E1,-1.391686313E-2,3.804777982E-3,1.833735779E-2,2.333268320E-2
8.541410675E1,-2.143877372E-2,3.752256744E-3,1.740460284E-2,2.786791434E-2
8.542406475E1,-3.392313793E-2,2.771680709E-3,2.031117678E-2,3.963591053E-2
8.543402175E1,-3.928550705E-2,6.988397799E-3,2.590661496E-2,4.757458846E-2
8.544397975E1,-4.073826224E-2,1.033838838E-2,3.211311251E-2,5.289366956E-2
8.545393675E1,-3.769915178E-2,6.249743514E-3,3.260228038E-2,5.023140477E-2
8.546389475E1,-3.700140491E-2,8.147246204E-3,3.032368235E-2,4.852841742E-2
8.547385175E1,-3.218588233E-2,9.909570217E-3,2.943174541E-2,4.472536463E-2
8.548380975E1,-3.073100001E-2,1.505479682E-2,3.278280050E-2,4.738937937E-2
8.549376775E1,-2.365496382E-2,1.939579658E-2,3.506841511E-2,4.653544860E-2
8.550372475E1,-1.663886756E-2,2.231142484E-2,3.250805289E-2,4.279515270E-2
8.551368275E1,-4.386832472E-3,1.883709803E-2,2.347028255E-2,3.041273951E-2
8.552363975E1,1.177642401E-2,1.972686127E-2,1.936715096E-2,3.004862317E-2
8.553359775E1,2.598981187E-2,1.868247241E-2,1.526635699E-2,3.546218764E-2
8.554355575E1,3.673859686E-2,1.641319320E-2,1.475130208E-2,4.285695186E-2
8.555351275E1,5.287203193E-2,1.644394919E-2,1.609658822E-2,5.766242605E-2
8.556347075E1,6.308871508E-2,1.171017997E-2,1.147893257E-2,6.518496896E-2
8.557342775E1,7.242371142E-2,9.984720498E-3,7.885003462E-3,7.353272672E-2
8.558338575E1,7.436968386E-2,8.780172095E-3,6.315869279E-3,7.515205589E-2
8.559334275E1,7.272500545E-2,7.345687132E-3,9.280285798E-3,7.368181079E-2
8.560330075E1,6.759842485E-2,5.441526882E-3,1.547373272E-2,6.956000044E-2
8.561325875E1,6.256202608E-2,1.601621741E-3,1.406966243E-2,6.414458434E-2
8.562321575E1,5.821335316E-2,-2.708171727E-3,1.226110943E-2,5.955219126E-2
8.563317375E1,4.828063771E-2,-1.197165344E-2,3.936718218E-3,4.989827867E-2
8.564313075E1,4.048849270E-2,-1.595254615E-2,5.613977090E-3,4.387845153E-2
8.565308875E1,2.634863928E-2,-1.732290909E-2,8.074665442E-3,3.255048683E-2
8.566304675E1,1.276837941E-2,-2.140340395E-2,1.540554874E-2,2.929962705E-2
8.567300375E1,2.223319374E-3,-2.614239231E-2,1.472053863E-2,3.008424974E-2
8.568296175E1,-9.796857834E-3,-3.169188648E-2,1.043950766E-2,3.477552893E-2
8.569291875E1,-1.729570329E-2,-3.422351182E-2,9.747437201E-3,3.956516960E-2
8.570287675E1,-2.481327578E-2,-3.548318893E-2,1.133627910E-2,4.475786607E-2
8.571283333E1,-2.891799062E-2,-3.618831933E-2,1.911671646E-2,5.011280760E-2
8.572279133E1,-3.096675873E-2,-3.979423642E-2,2.204246446E-2,5.503082444E-2
8.573274933E1,-3.165705502E-2,-4.668297991E-2,2.250223607E-2,6.072742687E-2
8.574270633E1,-2.845353819E-2,-5.403969809E-2,1.595512219E-2,6.312256910E-2
8.575266433E1,-2.576802298E-2,-5.088232830E-2,6.014327519E-3,5.735132498E-2
8.576262133E1,-2.181882039E-2,-5.000694841E-2,9.188815951E-3,5.532802320E-2
8.577257933E1,-1.296726428E-2,-4.688793793E-2,6.442797370E-3,4.907278578E-2
8.578253733E1,-9.031449445E-4,-4.947572947E-2,4.813741893E-3,4.971755815E-2
8.579249433E1,1.315771881E-2,-4.980286956E-2,-1.894803718E-4,5.151201106E-2
8.580245233E1,2.923122793E-2,-5.109849945E-2,-3.028143197E-3,5.894650951E-2
8.581240933E1,4.162150249E-2,-4.907553643E-2,-1.073728036E-2,6.523838544E-2
8.582236733E1,5.148185417E-2,-4.453617707E-2,-6.800063886E-3,6.841120702E-2
8.583232433E1,6.163622066E-2,-4.416253418E-2,-5.871418864E-3,7.605147390E-2
8.584228233E1,6.582031399E-2,-4.281710833E-2,-5.374472588E-3,7.870516791E-2
8.585224033E1,6.260605901E-2,-3.815181181E-2,-1.019339077E-2,7.402016337E-2
8.586219733E1,5.565734208E-2,-3.546201810E-2,-1.501264796E-2,6.768067711E-2
8.587215533E1,4.519058764E-2,-2.913352288E-2,-1.554189622E-2,5.596875829E-2
8.588211233E1,3.387215361E-2,-2.296058089E-2,-1.619357057E-2,4.400844001E-2
8.589207033E1,2.624414116E-2,-1.694819890E-2,-1.584796421E-2,3.503076307E-2
8.590202833E1,1.708579436E-2,-1.925476268E-2,-1.649324782E-2,3.057282255E-2
8.591198533E1,1.182463672E-2,-1.253638044E-2,-2.010377869E-2,2.647913869E-2
8.592194333E1,1.235109754E-3,-1.168177277E-2,-2.041031048E-2,2.354931177E-2
8.593190033E1,-1.206933800E-2,-4.966449924E-3,-1.917987131E-2,2.319918119E-2
8.594185833E1,-2.048332989E-2,5.630712258E-4,-1.359122805E-2,2.458872369E-2
8.595181633E1,-3.539275751E-2,8.084473200E-3,-1.252789237E-2,3.840513088E-2
8.596177333E1,-4.593941197E-2,9.975584224E-3,-1.293242723E-2,4.875643062E-2
8.597173133E1,-5.393512547E-2,1.685112715E-2,-1.151070744E-2,5.766675499E-2
8.598168833E1,-5.750029907E-2,2.740976214E-2,-7.632080466E-3,6.415472006E-2
8.599164633E1,-5.764107779E-2,3.059116937E-2,-8.588967845E-3,6.581856775E-2
8.600160333E1,-5.543438345E-2,3.364128619E-2,-9.052356705E-3,6.547252987E-2
8.601156133E1,-4.630853236E-2,3.513835743E-2,-1.283329166E-2,5.953047713E-2
8.602151933E1,-3.746630624E-2,3.257133812E-2,-2.014633268E-2,5.357696231E-2
8.603147633E1,-2.795286104E-2,3.280752897E-2,-1.833904535E-2,4.684033499E-2
8.604143433E1,-2.065926045E-2,3.237956017E-2,-1.948687062E-2,4.306946814E-2
8.605139133E1,-1.321733184E-2,3.775155544E-2,-2.186413109E-2,4.558418616E-2
8.606134933E1,1.205548644E-3,4.080886394E-2,-2.528150007E-2,4.802052654E-2
8.607130733E1,1.079240348E-2,3.915437311E-2,-2.700390667E-2,4.877245003E-2
8.608126433E1,1.842209324E-2,3.943640366E-2,-2.557858080E-2,5.048630754E-2
8.609122233E1,2.156701684E-2,3.788599372E-2,-2.852081135E-2,5.209531088E-2
8.610117933E1,2.677589282E-2,3.608915955E-2,-2.555404976E-2,5.169511904E-2
8.611113733E1,2.789210901E-2,3.686011583E-2,-2.830740623E-2,5.420283324E-2
8.612109433E1,2.550777793E-2,3.525210172E-2,-3.117136844E-2,5.352580332E-2
8.613105233E1,2.104023471E-2,3.478937596E-2,-3.691460937E-2,5.491521230E-2
8.614101033E1,5.985384807E-3,3.902034089E-2,-3.553162515E-2,5.311222289E-2
8.615096733E1,-9.200584143E-3,4.541685432E-2,-3.497835249E-2,5.805881972E-2
8.616092533E1,-2.660940215E-2,5.309741199E-2,-3.196578473E-2,6.744780824E-2
8.617088233E1,-4.005737603E-2,6.049130484E-2,-3.134895861E-2,7.903510955E-2
8.618084033E1,-5.340513587E-2,5.781216174E-2,-3.595649451E-2,8.652874713E-2
8.619079833E1,-6.690685451E-2,5.593679845E-2,-3.022409603E-2,9.229815048E-2
8.620075533E1,-7.290188968E-2,5.763483047E-2,-2.386766300E-2,9.594855153E-2
8.621071333E1,-8.307932317E-2,5.813978612E-2,-2.125679143E-2,1.036062732E-1
8.622067033E1,-9.152901173E-2,5.920318514E-2,-1.649213023E-2,1.102477550E-1
8.623062833E1,-9.951528907E-2,6.063662842E-2,-1.648668200E-2,1.176941126E-1
8.624058633E1,-1.016940176E-1,6.313334405E-2,-1.812399179E-2,1.210618496E-1
8.625054333E1,-1.057126522E-1,6.138959154E-2,-1.722194068E-2,1.234521852E-1
8.626050133E1,-1.020561308E-1,6.491215527E-2,-8.702222258E-3,1.212632277E-1
8.627045833E1,-9.272165596E-2,6.234118715E-2,-4.587807693E-3,1.118247606E-1
8.628041633E1,-8.021597564E-2,5.869292095E-2,1.005362719E-3,9.940056576E-2
8.629037333E1,-5.877434090E-2,5.258525535E-2,-3.891468048E-3,7.896059620E-2
8.630033133E1,-3.996576369E-2,4.669780657E-2,-2.288231626E-4,6.146543553E-2
8.631028933E1,-2.409553528E-2,4.263349995E-2,-1.661721617E-3,4.899970874E-2
8.632024633E1,-8.248928934E-3,4.276718944E-2,6.932831369E-3,4.410375803E-2
8.633020433E1,4.122245125E-3,4.364057630E-2,1.078364067E-2,4.514177346E-2
8.634016133E1,1.708358526E-2,4.127542675E-2,8.686134592E-3,4.550778694E-2
8.635011933E1,2.307205647E-2,3.578494489E-2,3.416322637E-3,4.271479054E-2
8.636007733E1,3.020639718E-2,3.609253839E-2,-1.165113412E-3,4.707924433E-2
8.637003433E1,3.468787298E-2,3.599626571E-2,3.016265109E-4,4.999070569E-2
8.637999233E1,3.826103732E-2,3.041401692E-2,8.968085051E-3,4.969251404E-2
8.638994933E1,4.075146094E-2,2.223432437E-2,8.903510869E-3,4.726858634E-2
8.639990733E1,3.511994332E-2,1.442460530E-2,8.516287431E-3,3.891024041E-2
8.640986433E1,3.171356767E-2,7.902926765E-3,3.987201024E-3,3.292574066E-2
8.641982233E1,2.264390886E-2,4.146272317E-3,6.621333770E-3,2.395371043E-2
8.642978033E1,1.320440788E-2,1.371344086E-3,9.067220613E-3,1.607642565E-2
8.643973733E1,-3.130357247E-3,-4.845805466E-3,1.156926062E-2,1.292782884E-2
8.644969533E1,-8.019821718E-3,-1.005250309E-2,1.571536623E-2,2.030623290E-2
8.645965233E1,-1.587454975E-2,-1.809285209E-2,9.300610051E-3,2.580414644E-2
8.646961033E1,-2.265024371E-2,-2.451935597E-2,8.253260516E-3,3.438529724E-2
8.647956833E1,-2.661648951E-2,-2.714177035E-2,5.866535008E-3,3.846465189E-2
8.648952533E1,-3.056596220E-2,-3.012871929E-2,1.481673121E-2,4.540433123E-2
8.649948333E1,-3.023040295E-2,-4.078722000E-2,1.880774461E-2,5.414061170E-2
8.650944033E1,-2.751930431E-2,-4.518143833E-2,2.041656151E-2,5.670547119E-2
8.651939833E1,-2.511846647E-2,-5.200072378E-2,1.827378199E-2,6.057180647E-2
8.652935533E1,-1.994732022E-2,-5.766662583E-2,1.893752441E-2,6.389025864E-2
8.653931333E1,-1.832146198E-2,-5.882430077E-2,2.223584801E-2,6.550120049E-2
8.654927133E1,-1.516242884E-2,-5.758316070E-2,2.807345241E-2,6.583189481E-2
8.655922833E1,2.118024044E-3,-6.252732128E-2,3.204156458E-2,7.029092255E-2
8.656918633E1,1.552535500E-2,-7.174444199E-2,2.901836857E-2,7.893267586E-2
8.657914333E1,2.308633551E-2,-7.486220449E-2,2.996592224E-2,8.387660606E-2
8.658910133E1,3.796454147E-2,-7.575311512E-2,2.727342583E-2,8.901505836E-2
8.659905933E1,4.554043338E-2,-7.772811502E-2,2.786784433E-2,9.429850309E-2
8.660901633E1,5.710166320E-2,-7.553571463E-2,2.744522691E-2,9.858744649E-2
8.661897433E1,6.272119284E-2,-7.781245559E-2,2.636717819E-2,1.033632157E-1
8.662893133E1,6.841396540E-2,-7.830695808E-2,2.162073925E-2,1.062069052E-1
8.663888933E1,6.867362559E-2,-7.691252232E-2,1.986092143E-2,1.050050434E-1
8.664884733E1,6.449042261E-2,-7.385318726E-2,2.261681110E-2,1.006222044E-1
8.665880433E1,5.609454215E-2,-7.379992306E-2,2.660196647E-2,9.644008981E-2
8.666876233E1,5.505234748E-2,-7.320899516E-2,2.623347566E-2,9.528123205E-2
8.667871933E1,5.013881251E-2,-7.663515210E-2,1.921551302E-2,9.357394401E-2
8.668867733E1,4.463505000E-2,-7.953174412E-2,1.679881103E-2,9.273503148E-2
8.669863433E1,3.379438818E-2,-7.355774194E-2,1.576923393E-2,8.247103013E-2
8.670859233E1,1.389133278E-2,-6.856023520E-2,2.196991071E-2,7.332224733E-2
8.671855058E1,2.399259247E-3,-6.009617075E-2,2.118694037E-2,6.376670469E-2
8.672850758E1,-7.435698994E-3,-5.568829924E-2,1.767718047E-2,5.889786924E-2
8.673846558E1,-1.269437745E-2,-5.550214276E-2,1.240651868E-2,5.827140616E-2
8.674842258E1,-1.635480300E-2,-4.528500885E-2,6.923310459E-3,4.864302453E-2
8.675838058E1,-1.751966774E-2,-3.988491744E-2,1.426244900E-2,4.583844291E-2
8.676833858E1,-1.493419334E-2,-3.545471281E-2,1.686801575E-2,4.200710352E-2
8.677829558E1,-9.503741749E-3,-2.855579741E-2,1.864407770E-2,3.540277258E-2
8.678825358E1,-5.535708740E-3,-2.490545996E-2,1.667135581E-2,3.047720643E-2
8.679821058E1,3.301192075E-3,-1.531355269E-2,1.660424471E-2,2.282769606E-2
8.680816858E1,9.205062874E-3,-5.455221981E-3,1.760048047E-2,2.059780430E-2
8.681812558E1,1.658255234E-2,2.292445861E-3,1.687237248E-2,2.376790490E-2
8.682808358E1,2.291377261E-2,8.125487715E-3,1.363953575E-2,2.787653963E-2
8.683804158E1,2.992214635E-2,1.392212510E-2,1.080593280E-2,3.472648259E-2
8.684799858E1,3.723767400E-2,2.069555596E-2,7.733073086E-3,4.329839282E-2
8.685795658E1,4.526337609E-2,2.823123708E-2,8.245731704E-3,5.397932987E-2
8.686791358E1,5.622183532E-2,3.187335283E-2,5.691312253E-3,6.487832012E-2
8.687787158E1,6.182991713E-2,3.252129629E-2,3.899004776E-3,6.996981923E-2
8.688782958E1,6.646133214E-2,3.221452609E-2,5.350811407E-4,7.385912722E-2
8.689778658E1,6.896363944E-2,3.297139704E-2,-2.086267807E-3,7.646861514E-2
